word,phonetic,translation,part_of_speech
clap,,鼓掌；拍手；啪地关上 n. 鼓掌；拍手声,v
fetch,,取来；接来；到达；吸引 n. 取得；诡计,v
each,,每；各自的 adv. 每个；各自 pron. 每个；各自,adj
wish,,希望；祝福；心愿 v. 祝愿；渴望；向…致问候语,n
environment,,环境；外界,n
shy,,害羞的；畏缩的；胆怯的 v. 投；畏缩；惊退；厌恶 n. 投掷；惊跳,adj
murder,,谋杀；凶杀 n. 谋杀；凶杀,v
afford,,给予；提供；买得起 n. (Afford)人名；(英)阿福德,v
not,,表示否定；不 n. “非”（计算机中逻辑运算的一种）,adv
must,,必须；一定；可以；应当；很可能 n. 绝对必要的事物；未发酵葡萄汁,aux
enemy,,敌人；仇敌；敌军 adj. 敌人的；敌方的,n
pride,,自豪；骄傲；自尊心 v. 使得意；以…自豪,n
smoke,,烟；抽烟；无常的事物 v. 冒烟；吸烟；抽烟；弥漫,n
act,,扮演；装作；举动像 n. 行为；行动；法令；法案；（戏剧；歌剧的）一幕；段；装腔作势,v
underground,,在地下；秘密地 adj. 地下的；秘密的；先锋派的 n. 地下；地铁；地道；地下组织；秘密活动；先锋派团体,adv
camp,,露营；扎营 n. 露营,v
total,,全部的；完全的；整个的 v. 总数达 n. 总数；合计,adj
jacket,,羽绒滑雪衫；西装短外套；短上衣；夹克；土豆皮；书籍的护封；文件套；公文夹 v. 给…穿夹克；给…装护套；给…包上护封；〈口〉打,n
address,,演说；从事；忙于；写姓名地址；向…致辞；与…说话；提出；处理 n. 地址；演讲；致辞；说话的技巧；称呼,v
north,,北；北方 adj. 北方的；朝北的 adv. 在北方；向北方,n
watch,,观察；注视；看守；警戒 n. 手表；监视；守护；值班人,v
book,,书籍；卷；帐簿；名册；工作簿 v. 预订；登记,n
used,,习惯的；二手的；使用过的 v. 用（use的过去式）；（used to）过去常做,adj
news,,新闻；消息；新闻报导,n
pond,,筑成池塘 vi. 筑成池塘 n. 池塘,vt
friend,,朋友；助手；赞助者,n
vehicle,,[车辆] 车辆；工具；交通工具；运载工具；传播媒介；媒介物,n
weight,,重量；重力；负担；砝码；重要性 v. 加重量于；使变重,n
sausage,,香肠；腊肠；装香肠的碎肉,n
hall,,过道；门厅；走廊；会堂；食堂；学生宿舍；大厅；前厅；娱乐中心；会所,n
with,,用；随着；支持；和…在一起 n. (With)人名；(德、芬、丹、瑞典)维特,prep
flag,,标记；衰退；枯萎 n. 标志；旗子,v
interesting,,有趣的；引起兴趣的；令人关注的,adj
president,,总统；董事长；校长；主席,n
february,,二月,n
future,,未来；前途；期货；将来时 adj. 将来的；未来的,n
clothes,,衣服,n
regard,,注意；尊重；问候；凝视 v. 注重；考虑；看待；尊敬；把…看作；与…有关,n
active,,积极的；活跃的；主动的；有效的；现役的 n. 主动语态；积极分子,adj
miss,,女士；小姐；年轻未婚女子,n
southern,,南的；南方的 n. 南方人,adj
tonight,,在今晚 n. 今晚,adv
join,,参加；结合；连接 n. 结合；连接；接合点,v
however,,无论如何；不管怎样（接副词或形容词）；然而；可是 conj. 无论以何种方式; 不管怎样,adv
floor,,地板；地面；楼层；基底；议员席 v. 铺地板；打倒；击倒；（被困难）难倒,n
quarter,,四分之一；地区；季度；一刻钟；两角五分；节 v. 住宿；驻扎 num. 四分之一,n
cup,,杯子；奖杯；酒杯 v. 使成杯状；为…拔火罐,n
machine,,机械；机器；机构；机械般工作的人 v. 用机器制造,n
rainy,,下雨的；多雨的 n. (Rainy)人名；(英)雷尼,adj
candle,,蜡烛；烛光；烛形物 v. 对着光检查,n
complete,,完整的；完全的；彻底的 v. 完成,adj
chicken,,鸡肉；小鸡；胆小鬼；懦夫 adj. 鸡肉的；胆怯的；幼小的,n
carry,,拿；扛；携带；支持；搬运 n. 运载；[计] 进位；射程,v
sand,,沙；沙地；沙洲；沙滩；沙子 v. 撒沙于；以沙掩盖；用砂纸等擦平或磨光某物；使撒沙似地布满；给…掺沙子,n
tree,,树；木料；树状物 v. 把赶上树,n
meal,,一餐；一顿饭；膳食 vi. 进餐,n
lion,,狮子；名人；勇猛的人；社交场合的名流,n
record,,记录；记载；标明；将录音 n. 档案；履历；唱片；最高纪录 adj. 创纪录的,v
fork,,叉；餐叉；耙 v. 叉起；使成叉状,n
finish,,完成；结束；用完 n. 结束；完美；回味（葡萄酒）,v
start,,开始；启动 n. 开始；起点,v
license,,执照；许可证；特许 v. 许可；特许；发许可证给,n
pen,,钢笔；作家；围栏 v. 写；关入栏中,n
low,,低的；浅的；卑贱的；粗俗的；消沉的 adv. 低声地；谦卑地；低下地 n. 低；低价；低点；牛叫声 v. 牛叫,adj
whose,,谁的（疑问代词）,pron
classmate,,同班同学,n
zoo,,动物园,n
post,,岗位；邮件；标杆 v. 张贴；公布；邮递；布置,n
team,,队；组 v. 使合作,n
same,,相同的；同一的；上述的（通常与the连用）；无变化的 pron. 同样的事物或人（通常与the连用） adv. 同样地（通常与the连用） n. (Same)人名；(意)萨梅,adj
could,,能够 v. 能（can的过去式）,aux
secretary,,秘书；书记；部长；大臣,n
place,,地方；住所；座位 v. 放置；任命；寄予,n
supermarket,,超级市场；自助售货商店,n
noise,,[环境] 噪音；响声；杂音 v. 谣传,n
stairs,,楼梯；梯级（stair的复数）,n
northern,,北部的；北方的 n. 北部方言,adj
field,,领域；牧场；旷野；战场；运动场 v. 担任场外队员 adj. 扫描场；田赛的；野生的,n
classroom,,教室,n
grade,,年级；等级；成绩；级别；阶段 v. 评分；把…分等级,n
cook,,烹调；煮 n. 厨师；厨子,v
him,,他（宾格） n. (Him)人名；(东南亚国家华语)欣；(柬)亨；(中)谦(广东话·威妥玛),pron
move,,移动；步骤；迁居；策略 v. 移动；搬家；迁移；离开,n
wash,,洗涤；洗的衣服；化妆水；冲积物 v. 洗涤；洗刷；冲走；拍打,n
sunny,,阳光充足的；和煦的；快活的；性情开朗的,adj
rose,,玫瑰；粉红色；蔷薇（花）；粉红色的葡萄酒 adj. 玫瑰花的；玫瑰色的；粉红色的；带有玫瑰香味的 vt. 使成玫瑰色；使（面颊）发红；使有玫瑰香味 vi. 起义( rise的过去式)；升起；（数量）增加；休会,n
seventh,,第七；七分之一 adj. 第七的；七分之一的 adv. 居第七位地,n
ground,,地面；土地；范围；战场;根据 v. 使接触地面；打基础；使搁浅 adj. 土地的；地面上的；磨碎的；磨过的,n
hundred,,一百；许多 adj. 一百的；许多的 num. 百；百个,n
leader,,领导者；首领；指挥者,n
story,,故事；小说；新闻报道；来历；假话 vt. 用历史故事画装饰 vi. 说谎,n
nose,,鼻子；嗅觉；突出的部分；探问 v. 嗅；用鼻子触,n
church,,教堂；礼拜；教派 adj. 教会的；礼拜的 v. 领…到教堂接受宗教仪式,n
also,,也；而且；同样 conj. 并且；另外 n. (Also)人名；(罗)阿尔索,adv
fill,,装满；使充满；满足；堵塞；任职 n. 满足；填满的量；装填物,v
sofa,,沙发；长椅,n
ninth,,第九 adj. 第九的；九分之一的 n. 九分之一,num
bus,,公共汽车,n
inch,,英寸；身高；少许 v. 使缓慢地移动,n
hot,,热的；辣的；热情的；激动的；紧迫的 adv. 热；紧迫地 v. 变热 n. (Hot)人名；(塞)霍特；(法)奥特,adj
play,,游戏；扮演；演奏；播放；同…比赛 n. 游戏；比赛；剧本,v
postman,,邮递员；邮差,n
touch,,接触；触动；使轻度受害 n. 接触；触觉；格调；少许,v
white,,白色的；白种的；纯洁的 n. 白色；洁白；白种人,adj
breakfast,,早餐；早饭 v. 吃早餐,n
object,,目标；物体；客体；宾语 v. 提出…作为反对的理由,n
silk,,丝绸；蚕丝；丝织物 adj. 丝的；丝绸的；丝制的 vi. （玉米）处于长须的阶段中,n
should,,应该；就；可能；将要,aux
cheap,,便宜的；小气的；不值钱的 adv. 便宜地,adj
public,,公众的；政府的；公用的；公立的 n. 公众；社会；公共场所,adj
beside,,在旁边；与…相比；和…无关,prep
main,,主要部分；要点；体力；总管道 adj. 主要的；最重要的；全力的,n
angry,,生气的；愤怒的；狂暴的；（伤口等）发炎的,adj
method,,方法；条理；类函数 adj. 使用体验派表演方法的,n
accident,,事故；意外；[法] 意外事件；机遇,n
night,,夜晚；晚上；黑暗；黑夜 adj. 夜晚的；夜间的,n
over,,结束；越过；从头到尾 prep. 越过；在…之上；遍于…之上 adj. 结束的；上面的 vt. 越过 n. (Over)人名；(俄、西、土)奥韦尔,adv
football,,足球；橄榄球 vi. 踢足球；打橄榄球,n
yet,,还；但是；已经 conj. 但是；然而 n. (Yet)人名；(东南亚国家华语)一,adv
snake,,蛇；阴险的人 v. 迂回前进,n
fresh,,新鲜的；清新的；淡水的；无经验的 n. 开始；新生；泛滥 adv. 刚刚；才；最新地,adj
imagine,,想像；猜想；臆断,v
everyday,,每天的；日常的 n. 平时；寻常日子,adj
either,,两者之中任一的；两者之中每一的 prep. 任何一个 conj. 也（用于否定句或否定词组后）；根本 pron. 任一；两方；随便哪一个；两者中的一个或另一个,adj
past,,过去；往事 adj. 过去的；结束的 prep. 越过；晚于 adv. 过；经过,n
subject,,主题；科目；[语] 主语；国民 adj. 服从的；易患…的；受制于…的 v. 使…隶属；使屈从于…,n
miss,,女士；小姐；年轻未婚女子,n
personal,,个人的；身体的；亲自的 n. 人事消息栏；人称代名词,adj
knee,,膝盖；膝 v. 用膝盖碰,n
note,,笔记；音符；票据；注解；纸币；便笺；照会；调子 v. 注意；记录；注解,n
ourselves,,我们自己；我们亲自,pron
building,,建筑；建筑物 v. 建筑；建立；增加（build的ing形式）,n
memory,,记忆；记忆力；内存；[计] 存储器；回忆,n
introduction,,介绍；引进；采用；入门；传入,n
dentist,,牙科医生,n
loud,,大声的；高声的；不断的；喧吵的 adv. 大声地；高声地；响亮地 n. (Loud)人名；(英)劳德,adj
unit,,单位；单元；装置；[军] 部队；部件,n
return,,返回；报答 n. 返回；归还；回球 adj. 报答的；回程的；返回的,v
left,,左边的；左派的；剩下的 adv. 在左面 n. 左边；左派；激进分子 v. 离开（leave的过去式）,adj
once,,一次；曾经 conj. 一旦 n. 一次；一回,adv
dead,,无生命的；呆板的；废弃了的 adv. 完全地 n. 死者,adj
example,,例子；榜样 vt. 作为…的例子；为…做出榜样 vi. 举例,n
technology,,技术；工艺；术语,n
butterfly,,蝴蝶；蝶泳；举止轻浮的人；追求享乐的人,n
illness,,病；疾病,n
article,,文章；物品；条款；[语] 冠词 v. 订约将…收为学徒或见习生；使…受协议条款的约束,n
swimming,,游泳；目眩 adj. 游泳的；游泳用的；善于游泳的；晕眩的 v. 游泳；漂浮；旋转（swim的ing形式）,n
dance,,舞蹈；舞会；舞曲 v. 跳舞；跳跃；飘扬 adj. 舞蹈的；用于跳舞的,n
tent,,帐篷；住处；帷幕 v. 用帐篷遮盖；使在帐篷里住宿,n
my,,我的 int. 哎呀（表示惊奇等）；喔唷 n. (My)人名；(越)美；(老、柬)米,pron
lucky,,幸运的；侥幸的,adj
but,,但是；而是；然而 adv. 仅仅；只 prep. 除…以外 n. (But)人名；(俄、罗)布特；(越)笔,conj
hour,,小时；钟头；课时；…点钟,n
noon,,中午；正午；全盛期,n
funny,,有趣的；好笑的；滑稽的；（口）稀奇的；古怪的；奇异的；有病的；不舒服的；狡猾的；欺骗（性）的；可疑的；不光明 n. 滑稽人物；笑话；有趣的故事；滑稽连环漫画栏；（英）（比赛用）单人双桨小艇,adj
movie,,电影；电影院；电影业 adj. 电影的,n
newspaper,,报纸,n
out,,出现；在外；出局；出声地；不流行地 adj. 外面的；出局的；下台的 n. 出局 prep. 向；离去 v. 出来；暴露,adv
against,,反对；违反；靠；倚；防备 adj. 不利的；对立的,prep
discovery,,发现；发觉；被发现的事物,n
student,,学生；学者,n
november,,十一月,n
japanese,,日本（人）的；日语的 n. 日本人；日语,adj
ink,,签署；涂墨水于 n. 墨水；墨汁；油墨,v
instruction,,指令；命令；指示；教导；用法说明,n
supper,,晚餐；晚饭；夜宵,n
fisherman,,渔夫；渔人,n
flower,,花；精华；开花植物 v. 成熟；发育；开花；繁荣；旺盛,n
lot,,份额；许多；命运；阄 adv. （与形容词和副词连用）很；非常；（与动词连用）非常 pron. 大量；许多 v. 分组；把…划分（常与out连用）；把（土地）划分成块,n
or,,或；或者；还是 n. (Or)人名；(中)柯(广东话·威妥玛)；(柬)奥；(土、匈、土库、阿塞、瑞典)奥尔,conj
maybe,,也许；可能；大概 n. 可能性；不确定性,adv
duty,,责任；[税收] 关税；职务,n
count,,计算；认为 n. 计数；计算；伯爵,v
thirty,,三十年代 num. 三十 adj. 三十个的,n
goal,,目标；球门；得分数；终点 vi. 攻门；射门得分,n
dictionary,,字典；词典,n
shirt,,衬衫；汗衫；内衣,n
meeting,,会议；会见；集会；汇合点 v. 会面；会合（meet的ing形式）,n
half,,一半；半场；半学年 adv. 一半地；部分地 adj. 一半的；不完全的；半途的,n
short,,短的；不足的；矮的；低的 n. 短；缺乏；短路；短裤 adv. 不足；突然；唐突地,adj
tie,,系；约束；打结；与…成平局 n. 领带；平局；鞋带；领结；不分胜负,v
hope,,希望；期望；信心 v. 希望；期望,n
eighty,,八十；八十岁；八十年代 adj. 八十的；八十个的；八十岁的 num. 八十,n
private,,私人的；私有的；私下的 n. 列兵；二等兵,adj
prize,,奖品；奖赏；战利品 v. 珍视；捕获；估价 adj. 获奖的,n
wife,,妻子；已婚妇女；夫人,n
twelfth,,第十二的；第十二个的；十二分之一的 n. 第十二；月的第十二日,adj
shorts,,短裤,n
write,,写；写字；写作；作曲；写信,v
energy,,[物] 能量；精力；活力；精神,n
sir,,先生；（用于姓名前）爵士；阁下；（中小学生对男教师的称呼）先生；老师,n
store,,商店；储备；贮藏；仓库 v. 贮藏；储存,n
grass,,草；草地；草坪 v. 放牧；使……长满草；使……吃草,n
soup,,汤；羹；马力 v. 加速；增加马力,n
street,,街道 adj. 街道的,n
fact,,事实；实际；真相,n
help,,帮助；促进；治疗；补救 n. 帮助；补救办法；帮忙者；有益的东西,v
till,,[地理][水文] 冰碛；放钱的抽屉；备用现金 prep. 直到 conj. 直到为止 v. 耕种；犁,n
tale,,故事；传说；叙述；流言蜚语,n
alive,,活着的；活泼的；有生气的,adj
oil,,油；石油；油画颜料 v. 加油；涂油；使融化,n
lovely,,可爱的；令人愉快的；爱恋的；秀丽的；优美的 n. 美女；可爱的东西,adj
role,,角色；任务,n
quiet,,安静的；安定的；不动的；温顺的 n. 安静；和平 v. 使平息；安慰,adj
test,,试验；检验 v. 试验；测试,n
include,,包含；包括,v
plain,,平的；简单的；朴素的；清晰的 n. 平原；无格式；朴实无华的东西 adv. 清楚地；平易地,adj
somewhere,,在某处；到某处 n. 某个地方,adv
spirit,,精神；心灵；情绪；志气；烈酒 v. 鼓励；鼓舞；诱拐,n
office,,办公室；政府机关；官职；营业处,n
healthy,,健康的；健全的；有益于健康的,adj
twentieth,,二十分之一 adj. 第二十的；二十分之一的 num. 第二十,n
pear,,[园艺] 梨树；梨子,n
smart,,聪明的；巧妙的；敏捷的；厉害的；潇洒的；剧烈的；时髦的 n. (Smart)人名；(法)斯马尔；(英、德)斯马特,adj
panda,,熊猫；猫熊,n
train,,火车；行列；长队；裙裾 v. 培养；训练；瞄准,n
park,,公园；[交] 停车场 v. 停放；放置；寄存,n
born,,出世（bear的过去分词） adj. 天生的 n. (Born)人名；(柬)邦；(英、西、俄、捷、德、瑞典、匈)博恩,v
progress,,进步；发展；前进 v. 前进；进步；进行,n
zebra,,[脊椎] 斑马 adj. 有斑纹的,n
nurse,,看护；护理；照顾；培养；给…喂奶 n. 护士；奶妈；保姆,v
promise,,许诺；允诺；希望 v. 允诺；许诺；给人以…的指望或希望,n
girl,,女孩；姑娘；未婚女子；女职员；女演员；（男人的）女朋友,n
traffic,,交通；运输；贸易；[通信] 通信量 v. 用…作交换；在…通行,n
translate,,翻译；转化；解释；转变为；调动,v
risk,,风险；危险；冒险 v. 冒…的危险,n
top,,顶部；顶端；上部；首席；陀螺 v. 高出；超越；结束；达到顶点 adj. 最高的；顶上的；头等的,n
candy,,用糖煮；使结晶为砂糖；美化 n. 糖果（等于sweets）；冰糖（等于sugar candy；rock candy）；毒品 adj. 新潮的（服饰）；甜言蜜语的,v
west,,西；西方；西部 adj. 西方的；朝西的 adv. 在西方；向西方；自西方,n
shoulder,,肩；肩膀；肩部 v. 肩负；承担,n
successful,,成功的；一帆风顺的,adj
dinner,,晚餐；晚宴；宴会；正餐,n
stranger,,陌生人；外地人；局外人,n
education,,教育；培养；教育学,n
war,,战争；斗争；军事；战术；冲突；对抗；竞争 v. 打仗；作战；对抗,n
deep,,深处；深渊 adj. 深的；低沉的；深奥的 adv. 深入地；深深地；迟,n
watermelon,,西瓜,n
duck,,鸭子；鸭肉；（英）宝贝儿；零分 v. 闪避；没入水中,n
forward,,向前的；早的；迅速的 adv. 向前地；向将来 v. 促进；转寄；运送 n. 前锋,adj
climb,,爬；攀登；上升 n. 爬；攀登,v
immediately,,立即；立刻；直接地 conj. 一…就,adv
chess,,国际象棋；西洋棋,n
discussion,,讨论；议论,n
lamb,,羔羊；小羊；羔羊肉 v. 生小羊；产羔羊,n
plenty,,丰富；大量；充足 adj. 足够的；很多的 adv. 足够,n
car,,汽车；车厢,n
tidy,,整齐的；相当大的 v. 整理；收拾；弄整齐 n. 椅子的背罩,adj
pink,,粉红色；化身；典范；石竹花；头面人物 v. 扎；刺；戳；使…变粉红色；使…面红耳赤 adj. 粉红的；比较激进的；石竹科的；脸色发红的,n
certain,,某一；必然的；确信；无疑的；有把握的 pron. 某些；某几个 n. (Certain)人名；(葡)塞尔塔因；(法)塞尔坦,adj
necessary,,必要的；必需的；必然的 n. 必需品,adj
bridge,,桥；桥牌；桥接器；船桥 v. 架桥；渡过,n
level,,水平；标准；水平面 adj. 水平的；平坦的；同高的 v. 瞄准；拉平；变得平坦,n
son,,儿子；孩子（对年轻人的称呼）；男性后裔,n
available,,可获得的；可购得的；可找到的；有空的,adj
pie,,馅饼；饼图；爱说话的人 vt. 使杂乱,n
population,,人口；[生物] 种群；[生物] 群体；全体居民,n
care,,关怀；照料；谨慎；忧虑 v. 照顾；关心；喜爱；顾虑,n
ugly,,丑陋的；邪恶的；令人厌恶的,adj
luck,,运气；幸运；带来好运的东西 v. 靠运气；走运；凑巧碰上,n
close,,紧密的；亲密的；亲近的 v. 关；结束；使靠近 adv. 紧密地 n. 结束,adj
university,,大学；综合性大学；大学校舍,n
pretty,,漂亮的；可爱的；优美的 adv. 相当地；颇 n. 有吸引力的事物（尤指饰品）；漂亮的人,adj
die,,死亡；凋零；熄灭 n. 冲模；钢模；骰子,v
round,,圆；循环；一回合；圆形物 adj. 圆的；完全的；大概的；肥胖的 adv. 在周围；迂回地；朝反方向；挨个 v. 完成；围捕；绕行；弄圆 prep. 附近；绕过；大约；在…周围,n
thirsty,,口渴的；口干的；渴望的；热望的,adj
free,,免费的；自由的；不受约束的；[化学] 游离的 v. 使自由；解放；释放 adv. 自由地；免费 n. (Free)人名；(英)弗里,adj
atlantic,,大西洋 adj. 大西洋的,n
ham,,火腿；业余无线电爱好者；蹩脚演员 v. 表演过火 adj. 过火的；做作的,n
comfortable,,舒适的；舒服的 n. 盖被,adj
silence,,沉默；寂静；缄默；不谈；无声状态 v. 使沉默；使安静；压制；消除噪音 int. 安静！；别作声！,n
deaf,,聋的,adj
father,,父亲；爸爸；神父；祖先；前辈 v. 发明；创立；当…的父亲,n
circle,,循环；周期；圆；圈子；圆形物 v. 盘旋；旋转；环行,n
wealth,,财富；大量；富有,n
then,,然后；那么；于是；当时；此外 n. 那时 conj. 然后；当时,adv
bank,,银行；岸；浅滩；储库 v. 将…存入银行；倾斜转弯,n
dog,,狗；丑女人；卑鄙的人；(俚)朋友 v. 跟踪；尾随,n
difficulty,,困难；困境,n
ear,,耳朵；穗；听觉；倾听 vi. （美俚）听见；抽穗,n
kick,,踢；反冲；朝后座 n. 踢；反冲；后座力,v
alone,,独自的；单独的；孤独的 adv. 独自地；单独地,adj
proper,,适当的；本身的；特有的；正派的 adv. 完全地 n. (Proper)人名；(英、德)普罗珀,adj
fast,,快速的；迅速的；紧的；稳固的 adv. 迅速地；紧紧地；彻底地 v. 禁食；斋戒 n. 斋戒；绝食,adj
litter,,垃圾；轿；担架；一窝（动物的幼崽）；凌乱 v. 乱丢；给…垫褥草；把…弄得乱七八糟,n
water,,水；海水；雨水；海域；大片的水 v. 使湿；供以水；给…浇水,n
station,,车站；驻地；地位；身份 v. 配置；安置；驻扎,n
strawberry,,草莓；草莓色,n
afraid,,害怕的；恐怕；担心的,adj
brain,,头脑；智力；脑袋 v. 猛击…的头部,n
coat,,外套 v. 覆盖…的表面,n
none,,没有人；一个也没有；没有任何东西 adj. 没有的；一点没有的 adv. 决不；一点也不 n. (None)人名；(葡、罗)诺内；(日)野根(姓),pron
require,,需要；要求；命令,v
dumpling,,饺子；汤团；面团布丁,n
drop,,滴；使降低；使终止；随口漏出 n. 滴；落下；空投；微量；滴剂,v
almost,,差不多；几乎,adv
second,,秒；第二名；瞬间；二等品 v. 支持 adj. 第二的；次要的；附加的 num. 第二 adv. 第二；其次；居第二位,n
friendship,,友谊；友爱；友善,n
traditional,,传统的；惯例的,adj
copy,,复制；复印；抄袭 n. 副本；一册；摹仿,v
seem,,似乎；像是；装作 n. (Seem)人名；(英)西姆,v
history,,历史；历史学；历史记录；来历,n
list,,[计] 列表；清单；目录 v. 列于表上,n
beyond,,超过；越过；那一边；在较远的一边 adv. 在远处；在更远处 n. 远处,prep
monday,,星期一,n
season,,时期；季节；赛季 v. 给…调味；使适应,n
pronounce,,发音；宣判；断言,v
few,,很少的；几乎没有的 pron. 很少 n. 很少数,adj
among,,在…中间；在…之中,prep
again,,又；此外；再一次；再说；增加 n. （英、保）阿盖恩,adv
reach,,达到；延伸；伸出手；传开 n. 范围；延伸；河段；横风行驶,v
research,,研究；调查 v. 研究；调查,n
text,,[计] 文本；课文；主题 v. 发短信,n
autumn,,秋天；成熟期；渐衰期；凋落期 adj. 秋天的；秋季的,n
fit,,安装；使……适应；使……合身；与……相符 adj. 健康的；合适的；恰当的；准备好的 n. 合身；发作；痉挛,v
quite,,很；相当；完全,adv
high,,高的；高级的；崇高的；高音调的 n. 高水平；天空；由麻醉品引起的快感；高压地带 adv. 高；奢侈地,adj
army,,陆军；军队,n
silly,,愚蠢的；不明事理的；没头脑的 n. 傻瓜,adj
airline,,航空公司；航线 adj. 航线的,n
bright,,明亮的；鲜明的；聪明的；愉快的 adv. 明亮地；光明地；欢快地 n. 车头灯光,adj
than,,比（用于形容词、副词的比较级之后）；除…外（用于other等之后）；与其…（用于 rather等之后）；一…就（用于 no sooner等之后） prep. 比；超过 n. (Than)人名；(老、柬、德)坦；(缅)丹,conj
japan,,日本（东亚国家名）,n
captain,,队长；首领；船长；上尉；海军上校 v. 指挥；率领,n
whenever,,每当；无论何时 adv. 不论何时；随便什么时候,conj
road,,公路；马路；道路；手段 vt. （狗）沿臭迹追逐（猎物） adj. （美）巡回的,n
fourteen,,十四；十四个；第十四 n. 十四的记号；十四岁；十四点钟；十五世纪,num
trip,,绊倒；远足；犯错误；轻快地走 n. 旅行；绊倒；差错,v
bike,,自行车；脚踏车 v. 骑自行车（或摩托车）,n
robot,,机器人；遥控设备；自动机械；机械般工作的人,n
sale,,销售；出售；拍卖；销售额；廉价出售,n
symbol,,象征；符号；标志,n
weekend,,周末；周末休假；周末聚会 adj. 周末的；周末用的 v. 度周末,n
warm,,温暖的；热情的 v. 同情；激动；变温暖 n. 取暖；加热,adj
dollar,,美元,n
useless,,无用的；无效的,adj
cancer,,癌症；恶性肿瘤,n
there,,在那里；在那边；在那点上 int. 你瞧 n. 那个地方,adv
blood,,血；血液；血统 v. 从…抽血；使先取得经验,n
separate,,使分离；使分开；使分居 adj. 单独的；分开的；不同的；各自的；分开；抽印本,"v,n"
situation,,情况；形势；处境；位置,n
